model,issue,variable,year,response_type,gss_col,simulated_value,n_valid,gss_value,accuracy_gap
gpt5,gender_roles,fechld,1985,scale4,mean_fechld_num,2,5,2.282608695652174,0.28260869565217384
gpt5,gender_roles,fechld,1986,scale4,mean_fechld_num,2,5,2.2321917808219176,0.2321917808219176
gpt5,gender_roles,fechld,1988,scale4,mean_fechld_num,2,5,2.2210849539406348,0.22108495394063477
gpt5,gender_roles,fechld,1989,scale4,mean_fechld_num,2,5,2.214141414141414,0.2141414141414142
gpt5,gender_roles,fechld,1990,scale4,mean_fechld_num,2,5,2.225841476655809,0.225841476655809
gpt5,gender_roles,fechld,1991,scale4,mean_fechld_num,2,5,2.2106824925816024,0.21068249258160243
gpt5,gender_roles,fechld,1993,scale4,mean_fechld_num,2,5,2.1881467544684856,0.1881467544684856
gpt5,gender_roles,fechld,1994,scale4,mean_fechld_num,2,5,2.1196098562628336,0.1196098562628336
gpt5,gender_roles,fechld,1996,scale4,mean_fechld_num,2,5,2.1675720852486418,0.16757208524864176
gpt5,gender_roles,fechld,1998,scale4,mean_fechld_num,2,5,2.1668478260869564,0.16684782608695636
gpt5,gender_roles,fechld,2000,scale4,mean_fechld_num,2,5,2.2816901408450705,0.2816901408450705
gpt5,gender_roles,fechld,2002,scale4,mean_fechld_num,1.8,5,2.2153163152053272,0.4153163152053272
gpt5,gender_roles,fechld,2004,scale4,mean_fechld_num,1.8,5,2.177257525083612,0.3772575250836121
gpt5,gender_roles,fechld,2006,scale4,mean_fechld_num,1.8,5,2.148580121703854,0.348580121703854
gpt5,gender_roles,fechld,2008,scale4,mean_fechld_num,1.8,5,2.064393939393939,0.26439393939393896
gpt5,gender_roles,fechld,2010,scale4,mean_fechld_num,1.8,5,1.9943820224719104,0.1943820224719104
gpt5,gender_roles,fechld,2012,scale4,mean_fechld_num,2,5,2.0626934984520124,0.06269349845201244
gpt5,gender_roles,fechld,2014,scale4,mean_fechld_num,1.2,5,1.9867947178871548,0.7867947178871548
gpt5,gender_roles,fechld,2016,scale4,mean_fechld_num,1,5,1.956336528221512,0.9563365282215119
gpt5,gender_roles,fechld,2018,scale4,mean_fechld_num,1.4,5,1.9974193548387096,0.5974193548387097
gpt5,gender_roles,fechld,2021,scale4,mean_fechld_num,1,5,1.8165070007369195,0.8165070007369195
gpt5,gender_roles,fechld,2022,scale4,mean_fechld_num,1,5,1.9318950930626055,0.9318950930626055
gpt5,gender_roles,fechld,2024,scale4,mean_fechld_num,1,5,1.973708487084871,0.9737084870848709
gpt5,gender_roles,fefam,1977,scale4,mean_fefam_num,2,5,2.22022621423819,0.2202262142381901
gpt5,gender_roles,fefam,1985,scale4,mean_fefam_num,2.2,5,2.5499334221038614,0.34993342210386125
gpt5,gender_roles,fefam,1986,scale4,mean_fefam_num,2.6,5,2.5554016620498614,0.04459833795013868
gpt5,gender_roles,fefam,1988,scale4,mean_fefam_num,3,5,2.6524896265560165,0.3475103734439835
gpt5,gender_roles,fefam,1989,scale4,mean_fefam_num,3,5,2.661207778915046,0.3387922210849541
gpt5,gender_roles,fefam,1990,scale4,mean_fefam_num,3,5,2.6692563817980024,0.3307436182019976
gpt5,gender_roles,fefam,1991,scale4,mean_fefam_num,3,5,2.673694779116466,0.3263052208835342
gpt5,gender_roles,fefam,1993,scale4,mean_fefam_num,3.2,5,2.7485768500948766,0.45142314990512356
gpt5,gender_roles,fefam,1994,scale4,mean_fefam_num,3,5,2.7635699373695197,0.23643006263048028
gpt5,gender_roles,fefam,1996,scale4,mean_fefam_num,3.2,5,2.716107097322567,0.48389290267743323
gpt5,gender_roles,fefam,1998,scale4,mean_fefam_num,3,5,2.7656765676567656,0.23432343234323438
gpt5,gender_roles,fefam,2000,scale4,mean_fefam_num,3.2,5,2.6668514412416853,0.5331485587583149
gpt5,gender_roles,fefam,2002,scale4,mean_fefam_num,3.2,5,2.698218262806236,0.5017817371937641
gpt5,gender_roles,fefam,2004,scale4,mean_fefam_num,3.6,5,2.71923937360179,0.8807606263982102
gpt5,gender_roles,fefam,2006,scale4,mean_fefam_num,3.6,5,2.733739837398374,0.866260162601626
gpt5,gender_roles,fefam,2008,scale4,mean_fefam_num,3.8,5,2.722477064220183,1.0775229357798168
gpt5,gender_roles,fefam,2010,scale4,mean_fefam_num,3.4,5,2.7736248236953456,0.6263751763046543
gpt5,gender_roles,fefam,2012,scale4,mean_fefam_num,3.8,5,2.814785992217899,0.9852140077821008
gpt5,gender_roles,fefam,2014,scale4,mean_fefam_num,4,5,2.8398791540785497,1.1601208459214503
gpt5,gender_roles,fefam,2016,scale4,mean_fefam_num,4,5,2.935363247863248,1.0646367521367521
gpt5,gender_roles,fefam,2018,scale4,mean_fefam_num,4,5,2.965695792880259,1.034304207119741
gpt5,gender_roles,fefam,2021,scale4,mean_fefam_num,4,5,3.1322008862629245,0.8677991137370755
gpt5,gender_roles,fefam,2022,scale4,mean_fefam_num,4,5,3.028109028960818,0.9718909710391821
gpt5,gender_roles,fefam,2024,scale4,mean_fefam_num,4,5,2.8973172987974096,1.1026827012025904
gpt5,gender_roles,fepol,1974,binary,prop_fepol_num,1,5,0.4699140401146132,0.5300859598853869
gpt5,gender_roles,fepol,1975,binary,prop_fepol_num,1,5,0.49685094471658503,0.503149055283415
gpt5,gender_roles,fepol,1977,binary,prop_fepol_num,1,5,0.4931224209078404,0.5068775790921596
gpt5,gender_roles,fepol,1978,binary,prop_fepol_num,1,5,0.4380108991825613,0.5619891008174387
gpt5,gender_roles,fepol,1982,binary,prop_fepol_num,1,5,0.375,0.625
gpt5,gender_roles,fepol,1983,binary,prop_fepol_num,0.8,5,0.35583224115334205,0.444167758846658
gpt5,gender_roles,fepol,1985,binary,prop_fepol_num,0,5,0.3860845839017735,0.3860845839017735
gpt5,gender_roles,fepol,1986,binary,prop_fepol_num,0,5,0.37385159010600705,0.37385159010600705
gpt5,gender_roles,fepol,1988,binary,prop_fepol_num,0,5,0.33263157894736844,0.33263157894736844
gpt5,gender_roles,fepol,1989,binary,prop_fepol_num,0,5,0.3035143769968051,0.3035143769968051
gpt5,gender_roles,fepol,1990,binary,prop_fepol_num,0,5,0.26927502876869963,0.26927502876869963
gpt5,gender_roles,fepol,1991,binary,prop_fepol_num,0,5,0.2618069815195072,0.2618069815195072
gpt5,gender_roles,fepol,1993,binary,prop_fepol_num,0,5,0.21274509803921568,0.21274509803921568
gpt5,gender_roles,fepol,1994,binary,prop_fepol_num,0,5,0.20913978494623656,0.20913978494623656
gpt5,gender_roles,fepol,1996,binary,prop_fepol_num,0,5,0.21864951768488747,0.21864951768488747
gpt5,gender_roles,fepol,1998,binary,prop_fepol_num,0,5,0.2318259874069834,0.2318259874069834
gpt5,gender_roles,fepol,2000,binary,prop_fepol_num,0,5,0.2329479768786127,0.2329479768786127
gpt5,gender_roles,fepol,2002,binary,prop_fepol_num,0,5,0.21841794569067297,0.21841794569067297
gpt5,gender_roles,fepol,2004,binary,prop_fepol_num,0,5,0.2541966426858513,0.2541966426858513
gpt5,gender_roles,fepol,2006,binary,prop_fepol_num,0,5,0.2283422459893048,0.2283422459893048
gpt5,gender_roles,fepol,2008,binary,prop_fepol_num,0,5,0.265224358974359,0.265224358974359
gpt5,gender_roles,fepol,2010,binary,prop_fepol_num,0,5,0.21243523316062177,0.21243523316062177
gpt5,gender_roles,fepol,2012,binary,prop_fepol_num,0,5,0.2,0.2
gpt5,gender_roles,fepol,2014,binary,prop_fepol_num,0,5,0.17998741346758967,0.17998741346758967
gpt5,gender_roles,fepol,2016,binary,prop_fepol_num,0,5,0.1953514111787493,0.1953514111787493
gpt5,gender_roles,fepol,2018,binary,prop_fepol_num,0,5,0.1380920613742495,0.1380920613742495
gpt5,gender_roles,fepol,2022,binary,prop_fepol_num,0,5,0.1520979020979021,0.1520979020979021
gpt5,gender_roles,fepol,2024,binary,prop_fepol_num,0,5,0.18385650224215247,0.18385650224215247
gpt5,gender_roles,fepresch,1977,scale4,mean_fepresch_num,2,5,2.164886515353805,0.16488651535380505
gpt5,gender_roles,fepresch,1985,scale4,mean_fepresch_num,2,5,2.42761841227485,0.4276184122748501
gpt5,gender_roles,fepresch,1986,scale4,mean_fepresch_num,2,5,2.4715672676837723,0.47156726768377233
gpt5,gender_roles,fepresch,1988,scale4,mean_fepresch_num,2.4,5,2.5202072538860105,0.12020725388601061
gpt5,gender_roles,fepresch,1989,scale4,mean_fepresch_num,2.4,5,2.526694045174538,0.12669404517453797
gpt5,gender_roles,fepresch,1990,scale4,mean_fepresch_num,2.2,5,2.511111111111111,0.3111111111111109
gpt5,gender_roles,fepresch,1991,scale4,mean_fepresch_num,2.4,5,2.5301204819277108,0.13012048192771086
gpt5,gender_roles,fepresch,1993,scale4,mean_fepresch_num,2.8,5,2.595419847328244,0.20458015267175567
gpt5,gender_roles,fepresch,1994,scale4,mean_fepresch_num,3,5,2.6115702479338845,0.3884297520661155
gpt5,gender_roles,fepresch,1996,scale4,mean_fepresch_num,3,5,2.560580204778157,0.43941979522184305
gpt5,gender_roles,fepresch,1998,scale4,mean_fepresch_num,3,5,2.5903814262023217,0.4096185737976783
gpt5,gender_roles,fepresch,2000,scale4,mean_fepresch_num,3,5,2.532668881506091,0.46733111849390907
gpt5,gender_roles,fepresch,2002,scale4,mean_fepresch_num,3,5,2.552338530066815,0.4476614699331849
gpt5,gender_roles,fepresch,2004,scale4,mean_fepresch_num,3,5,2.635955056179775,0.3640449438202249
gpt5,gender_roles,fepresch,2006,scale4,mean_fepresch_num,3,5,2.6183943089430892,0.3816056910569108
gpt5,gender_roles,fepresch,2008,scale4,mean_fepresch_num,3,5,2.687308868501529,0.31269113149847083
gpt5,gender_roles,fepresch,2010,scale4,mean_fepresch_num,3,5,2.7310686482661004,0.2689313517338996
gpt5,gender_roles,fepresch,2012,scale4,mean_fepresch_num,3,5,2.7461059190031154,0.2538940809968846
gpt5,gender_roles,fepresch,2014,scale4,mean_fepresch_num,3,5,2.8242022877784465,0.1757977122215535
gpt5,gender_roles,fepresch,2016,scale4,mean_fepresch_num,3,5,2.8736,0.12639999999999985
gpt5,gender_roles,fepresch,2018,scale4,mean_fepresch_num,3,5,2.8561197916666665,0.14388020833333348
gpt5,gender_roles,fepresch,2021,scale4,mean_fepresch_num,3.4,5,2.9700775766531216,0.42992242334687836
gpt5,gender_roles,fepresch,2022,scale4,mean_fepresch_num,3.6,5,2.89778534923339,0.70221465076661
gpt5,gender_roles,fepresch,2024,scale4,mean_fepresch_num,4,5,2.830933581049698,1.169066418950302
gpt5,police_violence,polattak,1973,binary,prop_polattak,1,5,0.9696157283288652,0.030384271671134777
gpt5,police_violence,polattak,1975,binary,prop_polattak,1,5,0.9849955869373344,0.015004413062665645
gpt5,police_violence,polattak,1976,binary,prop_polattak,1,5,0.9481481481481482,0.051851851851851816
gpt5,police_violence,polattak,1978,binary,prop_polattak,1,5,0.9366336633663368,0.0633663366336632
gpt5,police_violence,polattak,1980,binary,prop_polattak,1,5,0.9543568464730292,0.04564315352697079
gpt5,police_violence,polattak,1983,binary,prop_polattak,1,5,0.9282994923857868,0.0717005076142132
gpt5,police_violence,polattak,1984,binary,prop_polattak,1,5,0.9350828729281768,0.06491712707182318
gpt5,police_violence,polattak,1986,binary,prop_polattak,1,5,0.9475862068965516,0.0524137931034484
gpt5,police_violence,polattak,1987,binary,prop_polattak,1,5,0.9287317620650954,0.07126823793490455
gpt5,police_violence,polattak,1988,binary,prop_polattak,1,5,0.9357142857142856,0.06428571428571439
gpt5,police_violence,polattak,1989,binary,prop_polattak,1,5,0.9459724950884086,0.05402750491159136
gpt5,police_violence,polattak,1990,binary,prop_polattak,1,5,0.9431818181818182,0.05681818181818177
gpt5,police_violence,polattak,1991,binary,prop_polattak,1,5,0.9152371342078708,0.08476286579212922
gpt5,police_violence,polattak,1993,binary,prop_polattak,1,5,0.9353281853281852,0.06467181467181482
gpt5,police_violence,polattak,1994,binary,prop_polattak,1,5,0.940998487140696,0.059001512859303995
gpt5,police_violence,polattak,1996,binary,prop_polattak,1,5,0.9266490765171504,0.07335092348284955
gpt5,police_violence,polattak,1998,binary,prop_polattak,1,5,0.9194847020933976,0.08051529790660239
gpt5,police_violence,polattak,2000,binary,prop_polattak,1,5,0.914193200215866,0.08580679978413397
gpt5,police_violence,polattak,2002,binary,prop_polattak,1,5,0.905027932960894,0.09497206703910599
gpt5,police_violence,polattak,2004,binary,prop_polattak,1,5,0.8938156359393232,0.10618436406067677
gpt5,police_violence,polattak,2006,binary,prop_polattak,1,5,0.8917393535146229,0.10826064648537714
gpt5,police_violence,polattak,2008,binary,prop_polattak,1,5,0.8881481481481481,0.11185185185185187
gpt5,police_violence,polattak,2010,binary,prop_polattak,1,5,0.860207100591716,0.139792899408284
gpt5,police_violence,polattak,2012,binary,prop_polattak,1,5,0.880517503805175,0.11948249619482498
gpt5,police_violence,polattak,2014,binary,prop_polattak,1,5,0.8754512635379061,0.12454873646209386
gpt5,police_violence,polattak,2016,binary,prop_polattak,1,5,0.8555844155844156,0.14441558441558444
gpt5,police_violence,polattak,2018,binary,prop_polattak,1,5,0.8574231523871811,0.14257684761281886
gpt5,police_violence,polattak,2021,binary,prop_polattak,1,5,0.7858787413660783,0.21412125863392173
gpt5,police_violence,polattak,2022,binary,prop_polattak,1,5,0.7721088435374149,0.22789115646258506
gpt5,police_violence,polattak,2024,binary,prop_polattak,1,5,0.7897623400365631,0.2102376599634369
gpt5,police_violence,polescap,1973,binary,prop_polescap,1,5,0.8811252268602541,0.11887477313974593
gpt5,police_violence,polescap,1975,binary,prop_polescap,1,5,0.888283378746594,0.11171662125340598
gpt5,police_violence,polescap,1976,binary,prop_polescap,1,5,0.8096234309623431,0.19037656903765687
gpt5,police_violence,polescap,1978,binary,prop_polescap,0.8,5,0.7750677506775068,0.024932249322493272
gpt5,police_violence,polescap,1980,binary,prop_polescap,1,5,0.7905646890636169,0.20943531093638312
gpt5,police_violence,polescap,1983,binary,prop_polescap,1,5,0.7816166883963495,0.21838331160365054
gpt5,police_violence,polescap,1984,binary,prop_polescap,1,5,0.7567567567567568,0.2432432432432432
gpt5,police_violence,polescap,1986,binary,prop_polescap,1,5,0.7464589235127479,0.2535410764872521
gpt5,police_violence,polescap,1987,binary,prop_polescap,1,5,0.776608187134503,0.22339181286549703
gpt5,police_violence,polescap,1988,binary,prop_polescap,0.2,5,0.7980972515856237,0.5980972515856238
gpt5,police_violence,polescap,1989,binary,prop_polescap,0.2,5,0.7922998986828774,0.5922998986828774
gpt5,police_violence,polescap,1990,binary,prop_polescap,0.8,5,0.7763466042154566,0.023653395784543396
gpt5,police_violence,polescap,1991,binary,prop_polescap,1,5,0.7244258872651357,0.2755741127348643
gpt5,police_violence,polescap,1993,binary,prop_polescap,0.8,5,0.7624254473161034,0.037574552683896645
gpt5,police_violence,polescap,1994,binary,prop_polescap,0.4,5,0.7806788511749347,0.3806788511749347
gpt5,police_violence,polescap,1996,binary,prop_polescap,0.2,5,0.7179769103903244,0.5179769103903245
gpt5,police_violence,polescap,1998,binary,prop_polescap,0.6,5,0.7138121546961326,0.1138121546961326
gpt5,police_violence,polescap,2000,binary,prop_polescap,0.8,5,0.701783723522854,0.09821627647714604
gpt5,police_violence,polescap,2002,binary,prop_polescap,0.8,5,0.7317365269461078,0.06826347305389224
gpt5,police_violence,polescap,2004,binary,prop_polescap,1,5,0.7267156862745098,0.2732843137254902
gpt5,police_violence,polescap,2006,binary,prop_polescap,1,5,0.7305838243170862,0.26941617568291376
gpt5,police_violence,polescap,2008,binary,prop_polescap,1,5,0.741837509491268,0.25816249050873197
gpt5,police_violence,polescap,2010,binary,prop_polescap,1,5,0.697869101978691,0.302130898021309
gpt5,police_violence,polescap,2012,binary,prop_polescap,1,5,0.7421630094043887,0.25783699059561127
gpt5,police_violence,polescap,2014,binary,prop_polescap,0.8,5,0.6746081504702194,0.12539184952978066
gpt5,police_violence,polescap,2016,binary,prop_polescap,1,5,0.6865353911655135,0.31346460883448646
gpt5,police_violence,polescap,2018,binary,prop_polescap,0.6,5,0.685500340367597,0.08550034036759702
gpt5,police_violence,polescap,2021,binary,prop_polescap,0.2,5,0.5983327017809776,0.3983327017809776
gpt5,police_violence,polescap,2022,binary,prop_polescap,0,5,0.5986218776916451,0.5986218776916451
gpt5,police_violence,polescap,2024,binary,prop_polescap,0.4,5,0.6055088702147525,0.2055088702147525
gpt5,police_violence,polhitok,1973,binary,prop_polhitok,1,5,0.7426820966643976,0.25731790333560245
gpt5,police_violence,polhitok,1975,binary,prop_polhitok,1,5,0.7589599437807449,0.24104005621925506
gpt5,police_violence,polhitok,1976,binary,prop_polhitok,1,5,0.7913769123783032,0.2086230876216968
gpt5,police_violence,polhitok,1978,binary,prop_polhitok,1,5,0.7911864406779661,0.20881355932203394
gpt5,police_violence,polhitok,1980,binary,prop_polhitok,1,5,0.7514164305949008,0.24858356940509918
gpt5,police_violence,polhitok,1983,binary,prop_polhitok,1,5,0.7981770833333334,0.20182291666666663
gpt5,police_violence,polhitok,1984,binary,prop_polhitok,1,5,0.7102869139258222,0.2897130860741778
gpt5,police_violence,polhitok,1986,binary,prop_polhitok,1,5,0.7393767705382436,0.2606232294617564
gpt5,police_violence,polhitok,1987,binary,prop_polhitok,1,5,0.726099706744868,0.273900293255132
gpt5,police_violence,polhitok,1988,binary,prop_polhitok,1,5,0.7624602332979852,0.23753976670201482
gpt5,police_violence,polhitok,1989,binary,prop_polhitok,1,5,0.7494780793319415,0.25052192066805845
gpt5,police_violence,polhitok,1990,binary,prop_polhitok,1,5,0.735399284862932,0.26460071513706795
gpt5,police_violence,polhitok,1991,binary,prop_polhitok,1,5,0.6842650103519669,0.31573498964803315
gpt5,police_violence,polhitok,1993,binary,prop_polhitok,1,5,0.7669322709163346,0.23306772908366535
gpt5,police_violence,polhitok,1994,binary,prop_polhitok,1,5,0.73309241094476,0.26690758905524004
gpt5,police_violence,polhitok,1996,binary,prop_polhitok,1,5,0.7004909983633388,0.29950900163666117
gpt5,police_violence,polhitok,1998,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
gpt5,police_violence,polhitok,2000,binary,prop_polhitok,1,5,0.6620727673649394,0.33792723263506064
gpt5,police_violence,polhitok,2002,binary,prop_polhitok,1,5,0.7055359246171967,0.2944640753828033
gpt5,police_violence,polhitok,2004,binary,prop_polhitok,1,5,0.7048780487804878,0.29512195121951224
gpt5,police_violence,polhitok,2006,binary,prop_polhitok,1,5,0.6623931623931624,0.33760683760683763
gpt5,police_violence,polhitok,2008,binary,prop_polhitok,1,5,0.6921875,0.30781250000000004
gpt5,police_violence,polhitok,2010,binary,prop_polhitok,1,5,0.6741140215716487,0.3258859784283513
gpt5,police_violence,polhitok,2012,binary,prop_polhitok,1,5,0.6880375293197811,0.3119624706802189
gpt5,police_violence,polhitok,2014,binary,prop_polhitok,1,5,0.6606587942821628,0.3393412057178372
gpt5,police_violence,polhitok,2016,binary,prop_polhitok,1,5,0.6886993603411514,0.3113006396588486
gpt5,police_violence,polhitok,2018,binary,prop_polhitok,1,5,0.6360567184334909,0.3639432815665091
gpt5,police_violence,polhitok,2021,binary,prop_polhitok,1,5,0.6846153846153846,0.3153846153846154
gpt5,police_violence,polhitok,2022,binary,prop_polhitok,1,5,0.6520994001713796,0.3479005998286204
gpt5,police_violence,polhitok,2024,binary,prop_polhitok,1,5,0.6633027522935779,0.33669724770642206
gpt5,police_violence,polmurdr,1973,binary,prop_polmurdr,0,5,0.08491418247515808,0.08491418247515808
gpt5,police_violence,polmurdr,1975,binary,prop_polmurdr,0,5,0.07706093189964158,0.07706093189964158
gpt5,police_violence,polmurdr,1976,binary,prop_polmurdr,0,5,0.07781569965870307,0.07781569965870307
gpt5,police_violence,polmurdr,1978,binary,prop_polmurdr,0,5,0.0831081081081081,0.0831081081081081
gpt5,police_violence,polmurdr,1980,binary,prop_polmurdr,0,5,0.08531468531468532,0.08531468531468532
gpt5,police_violence,polmurdr,1983,binary,prop_polmurdr,0,5,0.09253350350989152,0.09253350350989152
gpt5,police_violence,polmurdr,1984,binary,prop_polmurdr,0,5,0.0902097902097902,0.0902097902097902
gpt5,police_violence,polmurdr,1986,binary,prop_polmurdr,0,5,0.08782849239280774,0.08782849239280774
gpt5,police_violence,polmurdr,1987,binary,prop_polmurdr,0,5,0.09670079635949944,0.09670079635949944
gpt5,police_violence,polmurdr,1988,binary,prop_polmurdr,0,5,0.08650875386199794,0.08650875386199794
gpt5,police_violence,polmurdr,1989,binary,prop_polmurdr,0,5,0.08059701492537313,0.08059701492537313
gpt5,police_violence,polmurdr,1990,binary,prop_polmurdr,0,5,0.1158256880733945,0.1158256880733945
gpt5,police_violence,polmurdr,1991,binary,prop_polmurdr,0,5,0.06659939455095863,0.06659939455095863
gpt5,police_violence,polmurdr,1993,binary,prop_polmurdr,0,5,0.072195121951219507,0.072195121951219507
gpt5,police_violence,polmurdr,1994,binary,prop_polmurdr,0,5,0.06921119592875317,0.06921119592875317
gpt5,police_violence,polmurdr,1996,binary,prop_polmurdr,0,5,0.04872881355932203,0.04872881355932203
gpt5,police_violence,polmurdr,1998,binary,prop_polmurdr,0,5,0.05712760277629471,0.05712760277629471
gpt5,police_violence,polmurdr,2000,binary,prop_polmurdr,0,5,0.05822102425876011,0.05822102425876011
gpt5,police_violence,polmurdr,2002,binary,prop_polmurdr,0,5,0.09131905298759864,0.09131905298759864
gpt5,police_violence,polmurdr,2004,binary,prop_polmurdr,0,5,0.10320284697508895,0.10320284697508895
gpt5,police_violence,polmurdr,2006,binary,prop_polmurdr,0,5,0.12265135699373696,0.12265135699373696
gpt5,police_violence,polmurdr,2008,binary,prop_polmurdr,0,5,0.14242652599849284,0.14242652599849284
gpt5,police_violence,polmurdr,2010,binary,prop_polmurdr,0,5,0.14274981217129978,0.14274981217129978
gpt5,police_violence,polmurdr,2012,binary,prop_polmurdr,0,5,0.14791987673343607,0.14791987673343607
gpt5,police_violence,polmurdr,2014,binary,prop_polmurdr,0,5,0.14579552329098608,0.14579552329098608
gpt5,police_violence,polmurdr,2016,binary,prop_polmurdr,0,5,0.16754201680672268,0.16754201680672268
gpt5,police_violence,polmurdr,2018,binary,prop_polmurdr,0,5,0.16721744877726372,0.16721744877726372
gpt5,police_violence,polmurdr,2021,binary,prop_polmurdr,0,5,0.2126044039483675,0.2126044039483675
gpt5,police_violence,polmurdr,2022,binary,prop_polmurdr,0,5,0.1946826758147513,0.1946826758147513
gpt5,police_violence,polmurdr,2024,binary,prop_polmurdr,0,5,0.2040243331773514,0.2040243331773514
gpt5,suicide,letdie1,1977,binary,prop_letdie1,1,5,0.6242257398485891,0.3757742601514109
gpt5,suicide,letdie1,1978,binary,prop_letdie1,1,5,0.600951733514616,0.39904826648538405
gpt5,suicide,letdie1,1982,binary,prop_letdie1,1,5,0.5819625638116847,0.41803743618831535
gpt5,suicide,letdie1,1983,binary,prop_letdie1,1,5,0.6594488188976378,0.34055118110236215
gpt5,suicide,letdie1,1985,binary,prop_letdie1,1,5,0.6554734721289456,0.3445265278710544
gpt5,suicide,letdie1,1986,binary,prop_letdie1,1,5,0.6829440905874027,0.3170559094125973
gpt5,suicide,letdie1,1988,binary,prop_letdie1,1,5,0.6930481283422459,0.30695187165775406
gpt5,suicide,letdie1,1989,binary,prop_letdie1,1,5,0.6865203761755486,0.3134796238244514
gpt5,suicide,letdie1,1990,binary,prop_letdie1,1,5,0.7232346241457859,0.2767653758542141
gpt5,suicide,letdie1,1991,binary,prop_letdie1,1,5,0.7381930184804928,0.2618069815195072
gpt5,suicide,letdie1,1993,binary,prop_letdie1,1,5,0.6830225711481845,0.31697742885181546
gpt5,suicide,letdie1,1994,binary,prop_letdie1,1,5,0.7129877071084981,0.2870122928915019
gpt5,suicide,letdie1,1996,binary,prop_letdie1,1,5,0.7080447522642515,0.29195524773574855
gpt5,suicide,letdie1,1998,binary,prop_letdie1,1,5,0.7161547212741752,0.28384527872582477
gpt5,suicide,letdie1,2000,binary,prop_letdie1,1,5,0.6807909604519774,0.3192090395480226
gpt5,suicide,letdie1,2002,binary,prop_letdie1,1,5,0.6753100338218715,0.3246899661781285
gpt5,suicide,letdie1,2004,binary,prop_letdie1,1,5,0.6842709529276694,0.3157290470723306
gpt5,suicide,letdie1,2006,binary,prop_letdie1,1,5,0.68,0.31999999999999995
gpt5,suicide,letdie1,2008,binary,prop_letdie1,1,5,0.6731391585760518,0.3268608414239482
gpt5,suicide,letdie1,2010,binary,prop_letdie1,1,5,0.6789056875449964,0.32109431245500364
gpt5,suicide,letdie1,2012,binary,prop_letdie1,1,5,0.6784,0.3216
gpt5,suicide,letdie1,2014,binary,prop_letdie1,1,5,0.6932591218305504,0.3067408781694496
gpt5,suicide,letdie1,2016,binary,prop_letdie1,1,5,0.7368995633187773,0.26310043668122274
gpt5,suicide,letdie1,2018,binary,prop_letdie1,1,5,0.7272727272727273,0.2727272727272727
gpt5,suicide,letdie1,2021,binary,prop_letdie1,1,5,0.709726443768997,0.29027355623100304
gpt5,suicide,letdie1,2022,binary,prop_letdie1,1,5,0.7519181585677749,0.24808184143222511
gpt5,suicide,letdie1,2024,binary,prop_letdie1,1,5,0.7069943289224953,0.29300567107750475
gpt5,suicide,suicide1,1977,binary,prop_suicide1,0.4,5,0.391864406779661,0.008135593220339021
gpt5,suicide,suicide1,1978,binary,prop_suicide1,1,5,0.39649359406608226,0.6035064059339177
gpt5,suicide,suicide1,1982,binary,prop_suicide1,1,5,0.4264705882352941,0.5735294117647058
gpt5,suicide,suicide1,1983,binary,prop_suicide1,0.8,5,0.49673202614379086,0.3032679738562092
gpt5,suicide,suicide1,1985,binary,prop_suicide1,1,5,0.4560810810810811,0.5439189189189189
gpt5,suicide,suicide1,1986,binary,prop_suicide1,1,5,0.5338028169014084,0.4661971830985916
gpt5,suicide,suicide1,1988,binary,prop_suicide1,1,5,0.5200845665961945,0.4799154334038055
gpt5,suicide,suicide1,1989,binary,prop_suicide1,1,5,0.49007314524555906,0.5099268547544409
gpt5,suicide,suicide1,1990,binary,prop_suicide1,1,5,0.5945017182130584,0.4054982817869416
gpt5,suicide,suicide1,1991,binary,prop_suicide1,1,5,0.5866261398176292,0.41337386018237077
gpt5,suicide,suicide1,1993,binary,prop_suicide1,1,5,0.5949367088607594,0.40506329113924056
gpt5,suicide,suicide1,1994,binary,prop_suicide1,1,5,0.6462113127001067,0.3537886872998933
gpt5,suicide,suicide1,1996,binary,prop_suicide1,1,5,0.6438945669714901,0.35610543302850994
gpt5,suicide,suicide1,1998,binary,prop_suicide1,1,5,0.6373873873873874,0.3626126126126126
gpt5,suicide,suicide1,2000,binary,prop_suicide1,1,5,0.5790960451977402,0.42090395480225984
gpt5,suicide,suicide1,2002,binary,prop_suicide1,1,5,0.5900900900900901,0.40990990990990994
gpt5,suicide,suicide1,2004,binary,prop_suicide1,1,5,0.6114285714285714,0.38857142857142857
gpt5,suicide,suicide1,2006,binary,prop_suicide1,1,5,0.607904316172647,0.39209568382735305
gpt5,suicide,suicide1,2008,binary,prop_suicide1,1,5,0.6026541764246682,0.39734582357533177
gpt5,suicide,suicide1,2010,binary,prop_suicide1,1,5,0.6056644880174292,0.3943355119825708
gpt5,suicide,suicide1,2012,binary,prop_suicide1,1,5,0.5902943516308672,0.4097056483691328
gpt5,suicide,suicide1,2014,binary,prop_suicide1,1,5,0.602328431372549,0.397671568627451
gpt5,suicide,suicide1,2016,binary,prop_suicide1,1,5,0.6553610503282276,0.34463894967177244
gpt5,suicide,suicide1,2018,binary,prop_suicide1,1,5,0.6519706078824316,0.34802939211756845
gpt5,suicide,suicide1,2021,binary,prop_suicide1,1,5,0.7318481848184818,0.2681518151815182
gpt5,suicide,suicide1,2022,binary,prop_suicide1,1,5,0.712511091393079,0.287488908606921
